,Bank Name,Job Title,URL (URL of the job posting),FinTech Score,Non-Fintech Score,Admin_Clerical_HR - Sheet1,Audit and Finance,Business Intelligence and Analysis,Data Analytics and Machine Learning,"Marketing , Sales and management",Network and Cyber Security,Softwrae Development,_Investment and risk management__ - Sheet1
0,"Supports the achievement of team objectives.åÊåÊ Qualifications High school/secondary school or the equivalent combination of education and experience is required. Bachelors degree preferred. 7 plus years of technical and management experience preferred. Experience in the securities or financial services industry a plus. Applicable local/regional licenses or certifications as required by the business. BNY Mellon is an Equal Employment Opportunity/Affirmative Action Employer.Minorities/Females/Individuals With Disabilities/Protected Veterans.  Primary Location: United States-Florida-Lake Mary Internal Jobcode: 70608 Job: Operations Organization: Pershing Domestic-HR06431 Requisition Number: 1819226""	""Ld Rep",,,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""Client Service ",,,0,0,0,0,0,0,0,0,0,0
0,åÊ,,,0,0,0,0,0,0,0,0,0,0
0,Provides quality support to clients with complex transactions and processes on a daily basis. ,,,0,0,0,0,0,0,0,0,0,0
0,Independently assists clients by responding to phone,services and procedures. ,,0,0,0,0,0,0,0,0,0,0
0,Responds to client questions on BNY Mellon product features and provides technical assistance for issues that have been escalated by junior team members. ,,,0,0,0,0,0,0,0,0,0,0
0,Researches and resolves moderately complex operational or client issues. Routes issues that cannot be addressed at point of contact to appropriate team,,,0,0,0,0,0,0,0,0,0,0
0,Assists in providing status updates on problem resolution and outstanding issues to other teams. ,,,0,0,0,0,0,0,0,0,0,0
0,Assists with process improvement by contributing ideas to improve team efficiency. ,,,0,0,0,0,0,0,0,0,0,0
0,No direct reports. Provides guidance to less experienced staff. ,,,0,0,0,0,0,0,0,0,0,0
0,Responsible for the quality and completion of own work. ,,,0,0,0,0,0,0,0,0,0,0
0,åÊ Qualifications  High school/secondary school or the equivalent combination of education and experience is required.  ,,,0,0,0,0,0,0,0,0,0,0
0,Bachelors degree preferred.  ,,,0,0,0,0,0,0,0,0,0,0
0,2-3 years of total work experience preferred.  ,,,0,0,0,0,0,0,0,0,0,0
0," Experience in financial services preferred.  BNY Mellon is an Equal Employment Opportunity Employer.  Primary Location: Ireland-Leinster-Wexford Job: Corporate Trust Internal Jobcode: 70109 Organization: Corporate Trust-HR06320 Requisition Number: 1818197""	""Intermediate Representative",,,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""",,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Conducts accounting services on behalf of assigned clients and moderately complex funds including determining net asset values,allocating expenses and preparing reports.  ,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Performs complex Fund/Client Accounting responsibilities in the areas of driving Service Improvement plans,enhancing processes and specialist review functions.  ,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Provides input into methodologies and checks the work of more junior team members.  ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Provides guidance and reviews work related to cash and asset reconciliations relating to complex accounts or transactions.  ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Resolves reconciliation of accounts for more complex or atypical transactions and reviews work of junior team members.  ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Drafts reports for clients regarding the performance of complex funds.  ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Reviews draft reports completed by more junior staff. ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Regularly interacts with clients in answering questions and resolving issues regarding fund reports and accounting processes.  ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Assists in evaluating GAAP and/or IFRS rules to determine impact of new regulations on BNY Mellon fund accounting practices.  ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Provides guidance to less experienced team members.  ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,May have people management responsibilities in some geographies.  ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Contributes to the achievement of related teams objectives.   Qualifications ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Bachelors degree in accounting or the equivalent combination of education and experience is required.  ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,5-7 years of total work experience preferred. ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Big 4 accounting firm experience preferred. ,,,0,0,0,0,0,0,0,0,0,0
0,What we can offer you:,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Full time contract of employment,,,0,0,0,0,0,0,0,0,0,0
0,Competitive salary,,,0,0,0,0,0,0,0,0,0,0
0,Health & Life Insurance,,,0,0,0,0,0,0,0,0,0,0
0,Multisport card / Cinema Tickets / Nursery subsidiary,,,0,0,0,0,0,0,0,0,0,0
0,Pension scheme,,,0,0,0,0,0,0,0,0,0,0
0,Excellent opportunities for training,,,0,1,0,0,0,0,1,0,0,0
0,Opportunities to engage in diverse projects due to growth of business migrations,,,0,0,0,0,0,0,0,0,0,0
0,A multitude of opportunities to get involved in additional charity projects,,,0,0,0,0,0,0,0,0,0,0
0,A collaborative culture and great team,,,0,0,0,0,0,0,0,0,0,0
0,If you apply for this role this means you agree with the following statement:,,,0,0,0,0,0,0,0,0,0,0
0,åÊ,,,0,0,0,0,0,0,0,0,0,0
0,Through my application for a role with BNY Mellon (Poland) sp. z.o.o. (the Company) I hereby authorize the Company to process my personal data for the purposes of recruitment. Furthermore I declare that I am aware of the voluntary submission of data and I am informed about the right to access the data and the right to correct it,item 883)‰Û. I authorise the Company to process my personal data for future recruitment processes.,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Furthermore,Taleo (UK) Limited to process my personal data.,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,BNY Mellon and affiliates registration details.-,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,BNY Mellon (Poland) sp. z.o.o Registered office ‰ÛÒ Swobodna 3,,,0,0,0,0,0,0,0,0,0,0
0,The Bank of New York Mellon (International) Limited ‰ÛÒ 1 Canada Square,E14 5AL,,0,0,0,0,0,0,0,0,0,0
0,The Bank of New York Mellon SA/NV ‰ÛÒ 46 Rue Montoyerstraat,Belgium,,0,0,0,0,0,0,0,0,0,0
0,Taleo (UK) Limited Registered office - 78-586 Chiswick High Road,United Kingdom,,0,0,0,0,0,0,0,0,0,0
0,Please note that during the recruitment process you may be asked to provide further information and supporting documents. The information provided may be verified and reviewed,as to their veracity and accuracy.,,0,0,0,0,0,0,0,0,0,0
0,åÊ,,,0,0,0,0,0,0,0,0,0,0
0,"åÊ BNY Mellon is an Equal Employment Opportunity Employer.  Primary Location: Poland-Dolnoslaskie-Wroclaw Job: Asset Servicing Internal Jobcode: 70508 Organization: Glb Fund Accnt & Fund Admin-HR13984 Requisition Number: 1901616""	""Lead Analyst",,,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""Fund/Client Accounting - S4 Serves as a lead for the day-to-day operations of a small fund accounting support team",NAV review,dissemination and reporting activities) for more complex funds. Assists in reviewing data and assists in resolving escalated problems that may arise during the normal daily,1,0,0,0,0,0,0,0,1,0
0,"BNY Mellon	""Sr. Principal Developer->> Consults with internal business groups to provide highly advanced application software development services or technical support. Consults to IT and business managers on issues",creative technology solutions. Contributes to the achievement of Application Development objectives. Bachelor's degree in computer science engineering or a related discipline,or equivalent work experience required,1,0,0,0,0,0,0,0,1,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Qualifications åÊ For over 230 years,expanding the financial markets while supporting investors throughout the investment lifecycle. BNY Mellon can act as a single point of contact for clients looking to create,trade,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""Client facing role providing project management support for onboarding/transition/conversion projects. May assist in setting departmental priorities and allocating resources to align with business objectives and annual plan. Researches",protocols and processes to facilitate or improve transition project management or the client onboarding/transition/conversion experience. Develops and implements team standard operating procedures. Tracks and reports on results and outcomes of projects. Maintains and contributes to team metrics and dashboards. Liaison with peer leaders on product,technology or client service teams to ensure appropriate integration of activities and required hand-offs. Maybe involved with Recruits,0,0,0,0,0,0,0,0,0,0
0,Delivers and implements complex Global Business Change projects or workstreams of multi-phased complex projects initiated by,external clients through the provision of project management and/or business analysis and within set project parameters and deadlines. May perform project management for full projects or phases of programs. Incumbents are gaining exposure to more complex client projects and change management/business analysis issues. May be responsible for a particular key clients change portfolio,providing management,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""Client Implementations - IC3 Project manages client implementations for complex products",coordinating completion of work with other areas of the bank that have project responsibilities and escalating projects risks to the bank,as appropriate. May work with cross-functional teams to support clients on an ongoing basis and manage a book of business. Works with internal utilities,0,1,0,0,1,0,0,0,0,0
0,"BNY Mellon	""Senior Client Strategist's are expected to have a thorough understanding of all BNY Mellon product offerings and understand the commercial capabilities BK can provide to clients. The product offerings that are included",are private banking,investment management,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""Fund Administration - IC3",,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Performs a variety of fund administration activities for funds with complex portfolio assets and transactions.  Responsibilities include expense allocation,cash allocation,analysis of fund metrics and compliance. Provide input into methodologies.,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Calculates daily fund position and cash reconciliations for complex funds. Reviews work of more junior colleagues and resolves escalated discrepancies. Provides input into methodologies and checks the work of more junior team members.,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Reports and analyzes fund revenues,profitability and other key metrics for complex funds.,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Works extensively with clients to communicate fund expense and performance information regarding complex funds,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Reviews fund data and monitors fund compliance with all regulatory,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,May serve as lead in working with internal and external auditors to provide requested information of greater complexity.,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Analyzes fund performance data and leads team in preparing it for inclusion in Board of Directors report materials.,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,No direct reports. Provides guidance to less experienced team members as needed.,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,"Contributes to the achievement of team objectivesåÊ Qualifications Bachelors degree in accounting or the equivalent combination of education and experience is required. CPA preferred. 5-7 years of total work experience preferred. Experience in accounting or fund administration preferred. BNY Mellon is an Equal Employment Opportunity/Affirmative Action Employer.Minorities/Females/Individuals With Disabilities/Protected Veterans.  Primary Location: United States-Pennsylvania-King of Prussia Internal Jobcode: 70483 Job: Asset Servicing Organization: Glb Fund Accnt & Fund Admin-HR13984 Requisition Number: 1900489""	""Lead Analyst",,,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""Fund Administration - S3",,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Supports operational fund administration activities for funds with more intricate portfolio assets including processing transactions,and compliance monitoring.,,0,1,0,0,1,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Coordinates fund administration activities with internal partners.,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Assists with conducting fund expense budgeting.  May make simple to moderately complex general ledger entries.  Prepares fund expense invoices for clients.,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Processes debt service payments and cash and trade transactions for more complex funds.  Checks work of more junior colleagues.,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Tracks fund data and monitors compliance with all regulatory,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Investigates and corrects fund errors.  Escalates issues to senior team members.,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Collects and summarizes fund data for basic to moderately complex portfolios to assist with preparation of fund prospectuses.,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Assists with the maintenance of process flows documentation,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,No direct reports. Provides guidance to less experienced team members,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Responsible for the quality and completion of own work.,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,"Associates degree or the equivalent combination of education and experience is required.åÊ Qualifications Bachelors degree preferred. 2-3 years of total work experience preferred. Experience in accounting or fund administration preferred. BNY Mellon is an Equal Employment Opportunity/Affirmative Action Employer.Minorities/Females/Individuals With Disabilities/Protected Veterans.  Primary Location: United States-Delaware-Wilmington Internal Jobcode: 70487 Job: Asset Servicing Organization: Glb Fund Accnt & Fund Admin-HR13984 Requisition Number: 1901555""	""Intermediate Representative",,,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""Fund/Client Accounting - S5 (Non-Supervisory)",,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Serves as a lead for the day-to-day operations of a medium-sized fund accounting support team,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Leads day-to-day accounting and net asset value (NAV) production functions (including NAV construction & validation,dissemination and reporting activities) for more complex funds.  Reviews data and assists in resolving escalated problems that may arise during the normal daily,weekly or monthly accounting and reporting.,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Tracks data and maintains accounting records for funds of higher complexity in accordance with department policies and procedures.  Establishes data maintenance and summarization processes to improve team efficiency and best support the accounting team.,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Leads team in preparing system-generated reports.  Coordinates review of reports and the sharing of reports with accounting teams.  Reviews work of junior team members.,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Assists with maintaining relationships with client staff. Regularly works with client staff to exchange information with respect to cash,and reporting of daily and monthly client activities and initiatives.  Communicates data needs and answers client questions.,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Assists in identifying and implementing process improvements to reduce audit and financial exposure and improve team efficiency.,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,No direct reports;; may have work allocation and team lead responsibilities .,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,"Supports the achievement of team objectives.åÊåÊ Qualifications Bachelor's degree in accounting or the equivalent combination of education and experience is required. 5-7 years of total work experience preferred;; experience in accounting support preferred. BNY Mellon is an Equal Employment Opportunity/Affirmative Action Employer.Minorities/Females/Individuals With Disabilities/Protected Veterans.  Primary Location: United States-Delaware-Wilmington Internal Jobcode: 70710 Job: Asset Servicing Organization: Glb Fund Accnt & Fund Admin-HR13984 Requisition Number: 1819424""	""Lead Representative NS",,,0,0,0,0,0,0,0,0,0,0
